territory,year,unemployment_total,unemployment_female,unemployment_male,unemployment[<25],unemployment[25-34],unemployment[35-44],unemployment[45-54],unemployment[>54],unemployment_el_b1,unemployment_el_b2,unemployment_el_b3,unemployment_el_hs,unemployment_el_c,unemployment_el_ne
São Vicente,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
São Vicente,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabuaço,2016,520.2,290.5,229.7,91.2,95.4,80.6,110.3,142.8,154.8,80.8,121.7,87.8,31.8,43.3
Tabuaço,2017,471.4,269.6,201.8,76.2,78.3,73.6,97.5,145.9,143.6,78.0,102.3,76.2,27.4,44.0
Tabuaço,2018,410.4,237.3,173.2,61.2,75.8,59.1,85.7,128.7,120.0,62.2,89.8,68.2,27.8,42.4
Tabuaço,2019,378.9,227.6,151.3,43.6,65.2,61.7,80.3,128.3,110.8,57.3,87.9,56.5,24.1,42.4
Tabuaço,2020,364.8,208.4,156.3,46.3,61.5,60.3,73.6,123.2,102.8,49.3,89.1,57.4,24.9,41.2
Tabuaço,2021,333.6,183.4,150.2,45.5,46.7,57.1,63.2,121.2,92.3,46.1,84.9,53.7,14.3,42.4
Tabuaço,2022,282.7,152.8,129.9,31.5,44.5,47.3,52.4,107.0,68.7,39.8,70.7,50.2,13.1,40.3
Tabuaço,2023,276.6,160.0,116.6,28.9,43.4,47.8,49.0,107.4,64.0,45.2,64.8,53.8,16.3,32.6
Tabuaço,2024,264.6,145.0,119.6,29.5,42.3,44.8,44.4,103.7,62.3,40.3,61.3,49.8,16.9,33.8
Tarouca,2016,625.6,336.7,288.9,92.2,111.8,125.9,150.2,145.5,168.4,114.2,110.4,129.0,45.1,58.5
Tarouca,2017,599.0,323.8,275.3,87.5,107.2,103.6,152.7,148.1,156.7,107.1,105.6,133.2,37.4,59.1
Tarouca,2018,524.3,283.3,241.0,65.6,88.6,89.9,133.4,146.8,144.3,100.3,87.4,108.1,27.0,57.2
Tarouca,2019,480.2,273.6,206.6,49.5,79.2,82.0,109.9,159.6,135.8,83.6,70.3,103.4,30.1,57.1
Tarouca,2020,459.2,258.1,201.1,62.5,72.2,70.1,101.3,153.1,115.4,73.8,81.2,106.1,31.0,51.8
Tarouca,2021,474.1,266.9,207.2,64.8,73.7,72.9,101.4,161.3,123.1,85.7,85.4,98.7,33.3,48.0
Tarouca,2022,452.7,262.0,190.7,58.3,62.9,75.7,93.9,161.9,118.2,83.3,75.8,104.7,31.6,39.2
Tarouca,2023,441.4,263.1,178.3,52.7,60.0,70.8,89.3,168.6,116.9,79.3,77.9,100.6,30.7,36.1
Tarouca,2024,457.4,270.4,187.0,61.2,66.7,67.5,91.7,170.4,120.1,81.9,80.6,113.1,27.1,34.7
Tavira,2016,862.7,435.8,426.9,88.3,167.6,199.8,184.8,222.3,167.5,120.5,204.2,220.3,122.5,27.7
Tavira,2017,661.3,365.6,295.7,51.6,134.2,148.1,141.3,186.1,101.0,99.0,157.4,181.9,97.5,24.4
Tavira,2018,539.3,294.0,245.3,35.8,103.3,120.1,117.8,162.3,83.2,80.3,129.6,152.3,70.9,22.9
Tavira,2019,507.7,302.1,205.6,39.6,97.3,127.5,105.6,137.8,60.1,64.8,121.7,169.1,66.4,25.6
Tavira,2020,863.7,503.3,360.4,87.5,200.8,201.6,176.5,197.3,94.2,110.3,220.4,290.7,94.7,53.5
Tavira,2021,837.2,476.4,360.8,81.8,172.8,204.2,173.2,205.3,94.7,111.0,201.1,286.5,95.6,48.3
Tavira,2022,533.3,308.6,224.8,45.3,98.5,122.3,122.8,144.5,67.6,72.8,119.8,165.5,70.8,37.0
Tavira,2023,556.0,287.6,268.4,52.2,121.3,127.8,122.0,132.8,61.8,73.3,125.1,203.3,55.3,37.2
Tavira,2024,610.2,297.4,312.8,62.4,132.9,159.1,119.6,136.2,58.0,75.8,132.9,250.8,52.8,39.9
Terras de Bouro,2016,411.2,238.0,173.2,52.5,80.4,80.0,116.9,81.3,83.3,68.3,112.5,92.8,36.5,17.8
Terras de Bouro,2017,332.8,186.9,145.8,41.6,63.6,63.1,89.3,75.2,69.8,52.8,85.5,79.7,30.0,14.9
Terras de Bouro,2018,278.3,163.3,114.9,32.8,49.9,50.8,76.8,68.0,51.3,43.1,81.8,63.3,24.8,14.0
Terras de Bouro,2019,247.9,147.3,100.7,30.2,41.3,47.2,53.7,75.7,46.9,38.8,72.6,56.2,20.3,13.2
Terras de Bouro,2020,303.0,182.3,120.8,32.4,53.5,57.2,68.0,91.9,52.4,46.6,93.3,77.9,19.2,13.7
Terras de Bouro,2021,280.2,164.5,115.7,30.7,50.7,53.3,59.9,85.7,44.5,49.9,72.6,76.0,22.6,14.6
Terras de Bouro,2022,216.2,127.6,88.6,25.0,34.9,43.8,43.3,69.2,32.1,39.2,52.6,58.9,21.1,12.3
Terras de Bouro,2023,215.4,129.8,85.6,25.0,35.8,39.1,42.3,73.3,31.4,40.8,50.8,61.6,21.8,8.9
Terras de Bouro,2024,210.7,125.6,85.1,20.7,35.6,38.1,39.6,76.8,32.0,35.8,54.8,60.3,17.9,9.8
Tomar,2016,1333.1,675.2,657.9,171.7,288.8,293.9,321.2,257.6,185.3,196.5,294.0,378.1,202.9,76.3
Tomar,2017,1096.0,565.4,530.6,138.9,226.5,228.7,240.1,261.8,163.5,163.4,243.8,281.1,178.0,66.2
Tomar,2018,962.4,503.7,458.8,131.2,185.3,195.3,212.5,238.3,154.4,141.9,205.3,250.2,147.3,63.3
Tomar,2019,822.5,433.6,388.9,111.1,151.5,154.7,195.6,209.7,138.4,120.7,169.3,223.2,116.4,54.5
Tomar,2020,941.3,494.7,446.7,145.9,183.8,186.4,205.7,219.6,114.4,124.2,214.1,289.8,155.3,43.6
Tomar,2021,785.6,435.1,350.5,107.1,159.0,138.3,166.6,214.6,98.2,95.8,170.1,235.3,138.3,47.8
Tomar,2022,717.0,386.8,330.3,119.5,150.7,116.3,145.8,184.8,74.3,87.8,135.3,249.1,106.8,63.7
Tomar,2023,775.9,437.9,338.0,125.6,192.3,143.8,150.2,164.1,56.3,77.7,135.4,295.3,130.4,80.9
Tomar,2024,850.5,478.2,372.3,118.0,212.8,162.0,169.3,188.5,60.7,79.3,164.5,343.0,130.2,72.8
Tondela,2016,828.0,413.0,415.0,135.7,146.4,159.6,180.0,206.3,145.5,145.3,172.0,191.1,118.5,55.7
Tondela,2017,645.6,334.4,311.2,98.0,120.1,119.9,138.6,169.0,113.6,108.5,140.6,140.0,91.5,51.4
Tondela,2018,547.6,294.4,253.2,69.7,101.8,104.6,108.8,162.7,97.3,90.2,108.9,125.5,81.0,44.7
Tondela,2019,461.8,250.8,211.0,60.7,91.2,81.9,95.4,132.7,75.5,59.5,98.7,119.6,74.9,33.7
Tondela,2020,609.8,339.6,270.2,83.0,119.3,120.4,123.0,164.1,76.3,91.3,134.0,183.5,87.9,36.8
Tondela,2021,620.6,355.2,265.4,80.9,123.7,116.5,111.7,187.8,72.8,89.6,131.8,195.7,79.6,51.3
Tondela,2022,489.2,283.8,205.4,60.3,80.0,94.2,92.7,162.0,58.7,82.7,103.3,148.4,57.2,39.0
Tondela,2023,564.7,293.6,271.1,75.3,97.8,111.5,106.8,173.3,58.3,91.2,123.3,191.7,64.1,36.3
Tondela,2024,637.2,336.3,300.9,78.9,114.1,119.4,125.2,199.6,63.8,103.1,139.2,222.3,75.3,33.4
Torre de Moncorvo,2016,439.3,224.5,214.8,56.9,81.8,73.6,106.7,120.3,103.8,62.3,104.2,91.8,36.0,41.3
Torre de Moncorvo,2017,385.8,193.5,192.3,59.0,73.7,58.7,92.2,102.3,94.3,40.3,89.0,86.8,37.6,37.9
Torre de Moncorvo,2018,357.1,187.3,169.8,48.3,62.8,59.8,85.2,101.1,83.7,42.4,77.8,75.8,37.8,39.7
Torre de Moncorvo,2019,333.8,187.9,145.8,41.3,59.9,55.6,67.6,109.4,84.7,41.1,74.0,66.6,34.8,32.7
Torre de Moncorvo,2020,328.3,195.8,132.5,34.8,61.2,48.0,71.1,113.3,77.8,40.6,75.3,71.0,29.3,34.3
Torre de Moncorvo,2021,363.8,216.0,147.8,46.3,68.9,55.6,67.7,125.3,79.4,48.2,81.0,92.4,30.6,32.2
Torre de Moncorvo,2022,325.8,190.4,135.4,48.6,48.8,51.4,57.6,119.4,66.3,48.0,66.2,84.8,29.3,31.2
Torre de Moncorvo,2023,336.8,198.8,138.1,48.8,50.4,47.8,56.6,133.3,72.9,54.6,69.2,75.3,32.3,32.7
Torre de Moncorvo,2024,314.7,176.3,138.3,38.5,48.9,40.3,65.5,121.4,65.6,46.3,63.9,75.6,25.2,38.2
Torres Novas,2016,1281.2,667.8,613.4,165.0,288.2,296.3,280.3,251.5,160.3,213.7,291.0,368.8,221.3,26.1
Torres Novas,2017,1010.0,558.1,451.9,113.5,213.8,241.9,226.0,214.8,103.6,163.6,231.2,311.3,176.2,24.3
Torres Novas,2018,735.1,409.8,325.3,99.7,143.2,156.3,160.3,175.7,77.8,113.8,151.7,246.3,125.3,20.2
Torres Novas,2019,665.1,393.8,271.3,94.9,127.3,144.0,147.3,151.5,68.8,100.3,143.7,223.3,110.2,18.9
Torres Novas,2020,769.5,440.7,328.8,95.3,155.3,164.8,166.7,187.5,76.8,114.4,149.1,273.6,128.5,27.1
Torres Novas,2021,734.5,410.2,324.3,99.6,131.3,148.9,162.3,192.5,76.3,106.7,151.6,244.3,123.3,32.3
Torres Novas,2022,682.7,389.9,292.8,103.8,123.3,142.0,137.2,176.4,61.3,92.3,140.8,258.4,99.8,30.1
Torres Novas,2023,767.8,424.1,343.7,106.7,156.3,151.1,167.1,186.7,64.3,107.1,163.3,296.6,103.6,32.8
Torres Novas,2024,904.9,496.8,408.2,114.8,184.7,179.2,187.5,238.8,80.1,115.4,177.5,371.9,118.9,41.1
Torres Vedras,2016,3181.0,1665.4,1515.6,379.3,613.2,789.5,719.8,679.3,549.3,499.7,690.0,880.2,436.6,125.3
Torres Vedras,2017,2588.8,1449.6,1139.2,295.8,462.0,613.7,605.3,612.1,412.3,414.4,567.3,730.5,357.1,107.3
Torres Vedras,2018,2062.5,1231.0,831.5,225.7,337.2,473.7,485.0,541.0,304.3,321.7,425.7,612.9,308.8,89.2
Torres Vedras,2019,1781.8,1065.4,716.3,195.6,300.0,388.4,406.5,491.3,244.2,248.0,369.5,577.2,260.4,82.5
Torres Vedras,2020,2321.0,1366.3,954.8,276.8,454.4,527.4,536.2,526.3,273.3,318.3,487.7,826.8,317.8,97.1
Torres Vedras,2021,2406.7,1399.7,1007.0,299.5,496.2,526.9,541.2,542.9,269.4,307.7,513.4,830.8,356.9,128.5
Torres Vedras,2022,1933.7,1109.5,824.2,218.6,388.2,407.1,446.9,472.9,187.3,236.1,405.3,703.0,270.8,131.2
Torres Vedras,2023,2077.8,1176.2,901.7,221.6,449.9,449.0,483.9,473.4,176.9,258.8,436.2,856.8,246.3,102.9
Torres Vedras,2024,2016.6,1140.8,875.8,220.2,455.3,441.9,443.6,455.6,161.5,247.0,409.6,861.8,247.3,89.3
Trancoso,2016,263.2,131.4,131.8,36.8,61.6,49.8,51.8,63.3,64.3,29.0,51.7,58.9,41.0,18.3
Trancoso,2017,243.0,131.8,111.3,49.3,54.2,40.6,48.1,50.9,45.0,24.8,49.8,66.1,41.1,16.3
Trancoso,2018,184.4,100.9,83.5,35.9,34.9,28.8,31.4,53.4,34.9,20.3,35.1,47.2,33.0,14.0
Trancoso,2019,169.6,106.9,62.7,28.0,38.4,35.5,28.0,39.7,25.1,18.2,31.2,51.8,34.1,9.3
Trancoso,2020,166.9,105.5,61.4,33.3,33.8,38.9,26.8,34.3,25.7,17.6,29.8,53.3,33.2,7.4
Trancoso,2021,152.5,92.8,59.7,27.3,32.3,33.8,30.4,28.6,21.4,17.4,32.9,47.2,30.6,3.0
Trancoso,2022,121.4,75.2,46.3,25.0,26.1,21.3,23.0,26.1,15.3,14.7,18.8,41.4,26.7,4.6
Trancoso,2023,111.3,62.7,48.7,17.0,21.9,18.3,25.2,28.9,20.5,12.6,16.0,34.8,23.9,3.6
Trancoso,2024,91.2,51.8,39.3,16.9,18.1,15.7,17.0,23.5,13.3,7.5,13.0,32.2,20.3,4.9
Trofa,2016,2405.9,1405.7,1000.3,348.5,369.4,416.6,607.9,663.5,669.0,364.8,450.9,551.5,252.4,117.3
Trofa,2017,1914.1,1139.8,774.3,218.2,289.8,333.3,462.1,610.8,523.2,297.1,357.3,446.4,186.6,103.6
Trofa,2018,1437.1,901.3,535.8,126.4,195.0,230.6,341.0,544.1,419.3,224.0,253.9,306.6,138.4,94.9
Trofa,2019,1149.3,732.4,416.9,101.8,157.5,185.9,251.5,452.7,305.5,178.8,201.8,269.1,128.7,65.5
Trofa,2020,1374.7,897.0,477.7,159.0,235.1,250.0,285.6,445.0,276.8,211.7,262.6,420.1,152.1,51.4
Trofa,2021,1230.5,811.8,418.7,132.0,205.7,207.7,251.7,433.5,241.2,180.6,238.5,372.4,149.1,48.8
Trofa,2022,1031.8,649.2,382.6,100.4,159.8,158.8,212.6,400.2,209.2,151.0,186.8,315.3,127.7,41.8
Trofa,2023,1012.5,629.5,383.0,94.9,175.0,170.5,213.0,359.1,176.1,147.7,199.2,330.3,122.3,36.9
Trofa,2024,1125.3,707.8,417.4,108.1,199.2,203.3,234.5,380.3,168.7,173.8,231.1,377.9,127.8,45.9
Tábua,2016,478.2,230.4,247.8,64.3,72.9,87.8,114.3,138.8,128.7,63.0,103.8,93.8,47.0,42.0
Tábua,2017,406.5,186.3,220.3,60.8,62.6,73.4,90.8,118.9,102.3,52.8,91.3,78.7,41.4,40.0
Tábua,2018,368.3,171.3,197.1,63.2,55.3,54.4,82.3,113.1,88.8,47.3,84.0,75.8,37.3,35.1
Tábua,2019,314.4,153.3,161.1,46.3,44.8,49.1,72.6,101.8,76.2,37.3,74.3,77.1,23.3,26.3
Tábua,2020,427.8,216.9,210.9,65.8,72.2,72.0,92.8,125.1,77.3,63.0,96.6,130.3,28.8,31.8
Tábua,2021,371.9,204.2,167.8,48.8,63.3,62.6,76.8,120.5,76.3,47.3,74.8,105.6,34.9,33.2
Tábua,2022,357.4,190.7,166.8,64.6,59.7,58.8,68.3,106.2,60.3,41.8,69.5,118.3,38.7,28.9
Tábua,2023,326.4,178.3,148.1,62.8,54.5,53.1,64.5,91.5,48.1,38.7,68.9,116.3,28.1,26.3
Tábua,2024,344.2,190.5,153.7,50.6,54.8,57.4,74.8,106.5,47.4,41.8,79.4,121.6,25.6,28.3
Vagos,2016,662.3,388.1,274.3,90.0,136.8,136.4,134.1,165.1,125.2,105.3,128.1,133.5,109.5,60.8
Vagos,2017,493.0,272.3,220.8,56.4,101.4,105.6,95.7,133.9,84.1,71.1,85.4,100.0,94.2,58.3
Vagos,2018,439.3,248.4,190.9,45.4,96.0,93.0,82.0,122.9,72.9,53.4,86.3,96.1,77.8,52.8
Vagos,2019,458.8,274.1,184.7,54.7,105.3,105.7,77.0,116.1,67.8,54.3,84.2,107.5,82.3,62.7
Vagos,2020,538.9,303.6,235.3,66.7,129.6,113.5,84.6,144.6,80.5,72.3,107.0,126.9,83.9,68.3
Vagos,2021,527.0,304.8,222.2,56.9,121.8,108.8,79.7,159.8,77.7,60.6,102.2,132.8,79.7,74.2
Vagos,2022,378.8,217.3,161.5,45.9,75.1,76.3,64.5,117.0,51.7,52.2,69.0,102.2,53.5,50.3
Vagos,2023,395.5,244.7,150.8,44.8,81.0,84.1,82.3,103.3,41.8,54.8,84.3,123.5,49.8,41.3
Vagos,2024,478.3,284.3,194.0,59.8,109.0,119.7,109.3,80.6,32.0,57.4,94.2,197.7,63.8,33.3
Vale de Cambra,2016,655.8,421.4,234.3,77.9,129.4,140.6,126.5,181.3,133.9,107.7,114.1,135.8,132.8,31.6
Vale de Cambra,2017,537.3,349.2,188.2,57.0,99.6,109.3,103.9,167.5,117.6,72.8,88.6,129.1,100.3,29.0
Vale de Cambra,2018,432.7,272.3,160.3,44.0,65.7,87.3,83.8,151.9,91.0,71.3,72.1,92.2,79.1,27.0
Vale de Cambra,2019,385.3,240.2,145.1,36.0,53.3,89.8,71.9,134.3,76.7,65.2,76.6,81.5,61.6,23.8
Vale de Cambra,2020,434.8,284.6,150.3,36.3,78.2,89.3,85.3,145.8,77.8,69.6,87.3,111.6,63.5,25.2
Vale de Cambra,2021,444.4,280.6,163.8,44.6,85.4,81.7,88.9,143.8,78.3,63.9,74.3,136.3,70.3,21.3
Vale de Cambra,2022,394.4,248.3,146.2,37.8,70.2,76.4,77.6,132.4,67.3,57.4,65.3,116.8,65.7,21.8
Vale de Cambra,2023,376.4,237.9,138.5,39.9,58.0,75.8,72.8,129.9,55.6,54.4,70.9,125.0,50.7,19.8
Vale de Cambra,2024,345.2,217.6,127.6,34.1,56.8,59.3,75.4,119.6,51.8,47.8,69.6,116.8,42.8,16.3
Valença,2016,559.3,281.4,277.9,70.3,101.3,106.3,133.0,148.6,126.8,97.9,103.8,133.1,55.8,41.9
Valença,2017,460.6,239.1,221.5,50.9,77.8,80.3,116.9,134.7,107.6,79.8,89.2,105.3,39.8,38.8
Valença,2018,389.2,207.1,182.1,37.4,61.1,73.3,96.5,120.8,87.2,68.9,76.3,95.9,36.8,24.1
Valença,2019,362.3,199.1,163.2,40.3,65.3,63.8,80.4,112.5,72.9,74.9,79.0,83.5,37.3,14.7
Valença,2020,553.8,319.2,234.7,66.0,117.9,127.4,114.8,127.7,78.4,106.5,134.3,168.2,48.1,18.3
Valença,2021,512.8,301.8,211.1,59.3,109.2,113.8,104.1,126.5,67.8,101.8,129.5,154.2,39.2,20.3
Valença,2022,386.4,222.8,163.7,51.8,82.1,79.8,76.1,96.7,56.8,68.5,81.8,124.3,30.9,24.2
Valença,2023,406.8,224.5,182.3,48.8,103.9,80.9,86.6,86.5,55.5,60.8,73.3,170.0,26.8,20.3
Valença,2024,498.0,269.9,228.1,65.0,129.6,104.9,92.3,106.3,53.0,65.8,85.3,239.1,39.1,15.8
Valongo,2016,7048.3,3924.0,3124.3,842.7,1253.9,1584.0,1761.5,1606.2,1689.8,1250.1,1424.6,1574.5,773.7,335.7
Valongo,2017,5946.9,3391.0,2555.9,612.1,991.3,1318.5,1483.1,1542.0,1411.2,1066.4,1182.2,1324.8,668.9,293.4
Valongo,2018,4803.0,2834.8,1968.3,435.9,781.1,1003.9,1185.8,1396.3,1109.0,820.5,946.5,1138.8,538.9,249.3
Valongo,2019,3938.4,2408.2,1530.3,350.3,618.5,821.0,904.0,1244.7,774.8,664.6,774.1,1060.7,466.3,198.1
Valongo,2020,4349.4,2615.6,1733.8,449.7,775.2,951.4,950.6,1222.6,682.6,727.3,907.0,1327.3,518.7,186.7
Valongo,2021,4111.1,2490.4,1620.7,393.0,689.8,839.9,938.5,1249.9,659.8,680.7,867.3,1241.0,492.8,169.6
Valongo,2022,3359.3,2048.6,1310.7,308.4,557.0,663.5,722.4,1107.9,520.3,537.1,711.8,1034.1,411.7,144.3
Valongo,2023,3044.8,1819.0,1225.8,315.5,537.8,590.0,625.9,975.6,405.8,478.6,630.3,1027.8,378.0,124.3
Valongo,2024,3232.4,1911.8,1320.6,351.5,607.6,604.2,664.8,1004.3,419.0,497.0,652.5,1159.8,386.5,117.7
Valpaços,2016,790.3,420.3,370.0,115.3,158.7,138.3,183.2,194.9,222.1,123.5,110.2,163.5,81.8,89.3
Valpaços,2017,697.8,365.0,332.8,81.5,128.9,121.2,165.7,200.6,194.5,123.3,113.8,125.8,58.2,82.3
Valpaços,2018,594.3,310.0,284.3,67.6,112.3,102.3,133.9,178.2,168.1,91.8,93.6,110.3,53.2,77.3
Valpaços,2019,490.5,257.3,233.2,54.7,89.1,85.8,110.8,150.2,136.5,78.3,79.9,89.8,48.8,57.1
Valpaços,2020,494.7,244.2,250.5,58.7,88.8,85.3,99.5,162.5,128.2,77.8,77.8,115.8,38.7,56.5
Valpaços,2021,483.5,238.7,244.8,54.1,79.4,87.3,99.8,162.9,128.5,87.3,67.8,108.3,38.7,53.0
Valpaços,2022,475.8,248.7,227.1,52.3,81.7,86.9,94.9,160.0,119.1,88.3,67.8,105.7,45.8,49.0
Valpaços,2023,503.6,255.1,248.5,60.4,86.1,95.1,97.3,164.7,122.1,95.7,66.5,125.3,48.0,46.0
Valpaços,2024,505.2,244.6,260.6,68.0,75.8,94.3,99.9,167.2,120.4,100.3,65.3,121.0,45.3,52.9
Velas,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velas,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendas Novas,2016,345.5,174.7,170.8,47.8,63.2,95.8,67.6,71.1,56.7,68.4,77.2,86.1,38.6,18.6
Vendas Novas,2017,292.8,144.8,148.1,55.1,49.8,76.3,52.8,58.9,46.5,47.8,50.8,95.2,33.4,19.3
Vendas Novas,2018,230.8,114.0,116.8,42.7,45.6,49.9,41.8,50.8,37.7,32.5,41.7,74.0,29.6,15.3
Vendas Novas,2019,200.4,104.1,96.3,37.5,40.6,38.3,40.3,43.8,28.3,25.5,40.8,58.3,31.1,16.4
Vendas Novas,2020,274.7,143.5,131.2,47.2,64.9,53.7,58.3,50.6,27.5,42.5,49.8,102.1,32.8,20.0
Vendas Novas,2021,240.4,133.4,107.0,38.7,53.9,49.8,53.7,44.3,23.2,33.8,43.3,90.4,29.6,20.2
Vendas Novas,2022,190.3,102.1,88.2,28.9,41.6,40.5,40.6,38.7,25.4,25.6,34.9,61.8,26.5,16.0
Vendas Novas,2023,233.6,123.5,110.1,33.1,56.4,52.4,48.3,43.4,26.6,37.4,47.2,79.3,23.5,19.6
Vendas Novas,2024,293.1,155.3,137.8,50.3,70.7,66.6,59.3,46.3,26.6,44.0,72.6,105.5,25.6,18.8
Viana do Alentejo,2016,253.3,140.5,112.8,38.8,59.8,56.1,55.7,42.8,48.0,41.6,48.8,61.2,36.2,17.5
Viana do Alentejo,2017,225.8,127.6,98.3,36.0,52.7,49.3,43.4,44.4,38.9,28.4,45.1,57.8,33.8,21.8
Viana do Alentejo,2018,173.8,94.4,79.3,22.5,33.8,39.2,39.5,38.8,33.1,22.1,34.0,44.5,16.7,23.4
Viana do Alentejo,2019,157.8,87.4,70.3,21.5,34.3,31.4,38.9,31.7,23.7,21.9,37.7,41.3,11.7,21.6
Viana do Alentejo,2020,207.5,122.1,85.4,33.8,46.3,38.8,48.8,39.8,27.4,32.3,52.6,55.9,17.0,22.3
Viana do Alentejo,2021,193.8,114.7,79.2,35.9,39.0,37.4,38.1,43.4,24.5,27.8,46.8,57.7,13.3,23.8
Viana do Alentejo,2022,144.8,83.8,61.0,25.3,31.0,26.5,24.7,37.4,19.8,21.8,30.3,37.5,16.6,18.8
Viana do Alentejo,2023,130.3,72.1,58.3,20.1,31.8,21.5,29.2,27.8,15.8,17.5,26.5,42.0,10.5,18.0
Viana do Alentejo,2024,125.4,73.1,52.3,20.8,30.3,19.9,24.2,30.3,13.5,21.4,23.1,42.8,12.8,11.8
Viana do Castelo,2016,4014.3,2031.1,1983.3,506.9,755.4,769.0,854.0,1129.0,706.2,649.2,830.7,979.3,666.2,182.8
Viana do Castelo,2017,3083.6,1578.2,1505.4,362.3,556.1,550.2,619.3,995.8,560.8,466.5,629.6,759.3,490.3,177.1
Viana do Castelo,2018,2033.6,1067.4,966.2,242.8,375.8,370.6,388.8,655.6,339.8,292.3,392.8,510.4,388.1,110.3
Viana do Castelo,2019,1727.7,940.6,787.1,189.3,293.3,338.7,356.9,549.5,231.1,233.0,352.4,528.1,288.4,94.7
Viana do Castelo,2020,2314.7,1251.1,1063.6,258.5,498.3,490.2,470.4,597.3,227.1,366.3,485.5,763.9,380.3,91.6
Viana do Castelo,2021,2195.5,1201.3,994.2,246.8,436.8,481.9,449.8,580.2,213.8,336.6,470.0,689.8,375.3,110.0
Viana do Castelo,2022,1706.9,899.3,807.6,198.0,346.8,358.5,364.2,439.4,163.5,228.1,294.0,645.2,256.0,120.2
Viana do Castelo,2023,1858.8,994.8,864.0,228.3,384.8,383.9,394.3,467.4,186.9,246.2,343.7,694.6,271.4,116.1
Viana do Castelo,2024,1963.0,1099.7,863.3,241.1,441.4,425.8,395.7,459.1,169.3,242.5,338.0,807.4,293.8,111.9
Vidigueira,2016,396.3,200.6,195.7,67.8,93.8,81.4,82.0,71.2,87.3,74.0,64.8,74.1,38.6,57.5
Vidigueira,2017,375.7,188.8,186.8,62.3,82.0,81.3,73.5,76.7,80.3,72.0,67.3,60.4,34.8,60.9
Vidigueira,2018,306.8,161.1,145.8,51.5,61.8,66.1,59.2,68.3,57.5,60.0,47.5,56.1,26.8,59.0
Vidigueira,2019,249.6,132.1,117.5,36.0,51.5,57.5,41.9,62.7,43.3,43.1,38.4,47.9,16.3,60.7
Vidigueira,2020,267.7,138.0,129.7,39.7,61.4,61.3,42.6,62.7,41.3,51.6,47.3,61.9,17.3,48.2
Vidigueira,2021,280.7,138.4,142.3,51.9,57.8,62.2,44.9,63.8,42.7,64.3,43.1,62.8,20.6,47.3
Vidigueira,2022,247.8,126.8,121.0,35.4,53.2,49.6,50.2,59.4,43.6,54.2,36.8,49.3,16.1,47.8
Vidigueira,2023,244.6,130.5,114.1,34.3,61.8,42.2,44.0,62.4,40.7,50.6,43.3,55.4,9.7,45.0
Vidigueira,2024,239.0,124.5,114.5,41.1,56.3,49.8,39.7,52.2,41.5,47.1,37.4,54.9,16.1,42.0
Vieira do Minho,2016,871.8,446.8,425.0,112.0,166.9,164.5,225.5,202.9,236.0,220.3,143.9,164.7,78.7,28.3
Vieira do Minho,2017,806.1,434.9,371.2,99.8,137.3,155.6,210.3,203.1,212.7,198.6,144.8,166.3,56.4,27.3
